Member_number,Date,productId,items,productName,price,Category,Gross_sales,OrderID
2764,2014-04-18,18,2,yogurt,2.2,Dairy,4.4,6587
3909,2014-09-16,26,1,berries,10.8,Fresh Food,10.8,10843
2857,2014-12-12,44,1,newspapers,3.2,Specialty & Seasonal,3.2,6935
2192,2014-11-21,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,4439
1507,2014-06-06,67,1,hair spray,5.4,Personal Care,5.4,1862
4617,2014-11-03,27,1,coffee,8.5,Beverages,8.5,13520
3920,2014-02-17,2,3,whole milk,1.8,Dairy,5.4,10896
1843,2014-09-24,69,1,domestic eggs,1.25,Fresh Food,1.25,3118
2946,2014-09-20,79,1,specialty cheese,12.14,Dairy,12.14,7248
1087,2014-12-16,158,1,flower (seeds),6.8,Household & Hygiene,6.8,314
2014,2014-12-19,18,1,yogurt,2.2,Dairy,2.2,3778
1473,2014-02-27,46,1,pasta,3.1,Pantry Staples,3.1,1718
3095,2014-08-17,61,1,liquor,8.5,Beverages,8.5,7808
4461,2014-05-13,83,2,white bread,0.3,Bakery & Sweets,0.6,12942
3879,2014-12-03,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,10740
3083,2014-06-09,34,1,flour,2.1,Pantry Staples,2.1,7759
1114,2014-04-25,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,411
2390,2014-08-26,4,2,other vegetables,0.8,Fresh Food,1.6,5172
1625,2014-01-10,17,2,bottled water,0.5,Beverages,1.0,2296
4842,2014-10-19,21,1,hamburger meat,12.3,Fresh Food,12.3,14422
4798,2014-05-19,38,3,soda,0.8,Beverages,2.4000000000000004,14242
3127,2014-03-24,2,1,whole milk,1.8,Dairy,1.8,7932
4051,2014-12-18,115,2,waffles,2.5,Bakery & Sweets,5.0,11345
1004,2014-08-19,2,2,whole milk,1.8,Dairy,3.6,24
3782,2014-09-21,22,3,root vegetables,1.8,Fresh Food,5.4,10379
2974,2014-01-01,74,1,whipped/sour cream,5.5,Dairy,5.5,7354
1938,2014-09-25,17,3,bottled water,0.5,Beverages,1.5,3505
4973,2014-05-28,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,14884
3065,2014-12-28,130,2,dental care,11.45,Personal Care,22.9,7694
2704,2014-08-02,2,3,whole milk,1.8,Dairy,5.4,6350
3083,2014-09-19,2,2,whole milk,1.8,Dairy,3.6,7760
4442,2014-04-08,82,1,pet care,5.8,Pet Care,5.8,12875
2147,2014-09-15,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,4275
4594,2014-12-24,50,3,bottled beer,1.8,Beverages,5.4,13441
1108,2014-08-22,24,1,pastry,3.1,Bakery & Sweets,3.1,388
4277,2014-09-04,96,3,hygiene articles,7.5,Household & Hygiene,22.5,12232
2058,2014-05-08,3,1,pip fruit,3.0,Fresh Food,3.0,3952
1041,2014-06-29,20,2,brown bread,0.8,Bakery & Sweets,1.6,151
4494,2014-06-11,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,13054
3246,2014-01-14,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,8354
2264,2014-10-17,27,2,coffee,8.5,Beverages,17.0,4710
4931,2014-08-28,60,2,cream cheese,6.3,Dairy,12.6,14714
3457,2014-03-17,118,1,chocolate marshmallow,4.13,Bakery & Sweets,4.13,9100
4444,2014-12-08,46,2,pasta,3.1,Pantry Staples,6.2,12883
1724,2014-04-04,80,2,salty snack,0.5,Snacks,1.0,2639
1966,2014-02-14,40,2,grapes,9.4,Fresh Food,18.8,3601
4126,2014-11-06,65,1,candy,3.6,Bakery & Sweets,3.6,11630
3430,2014-01-12,6,3,pot plants,3.5,Household & Hygiene,10.5,9015
2054,2014-11-21,100,1,chewing gum,0.5,Specialty & Seasonal,0.5,3934
3667,2014-05-11,134,3,cereals,4.5,Snacks,13.5,9929
3329,2014-09-08,52,3,dog food,12.6,Pet Care,37.8,8679
3841,2014-09-27,64,2,UHT-milk,2.1,Dairy,4.2,10592
2687,2014-12-16,113,2,spices,1.2,Pantry Staples,2.4,6278
1328,2014-08-14,24,1,pastry,3.1,Bakery & Sweets,3.1,1190
4211,2014-04-03,114,1,napkins,21.8,Household & Hygiene,21.8,11959
2604,2014-09-17,74,1,whipped/sour cream,5.5,Dairy,5.5,5983
1937,2014-07-26,47,2,popcorn,2.4,Bakery & Sweets,4.8,3500
3856,2014-03-03,104,3,cat food,11.2,Pet Care,33.599999999999994,10656
3484,2014-12-25,71,1,shopping bags,5.12,Household & Hygiene,5.12,9215
1549,2014-03-02,27,3,coffee,8.5,Beverages,25.5,2003
1702,2014-05-05,74,2,whipped/sour cream,5.5,Dairy,11.0,2567
3694,2014-08-01,51,2,dessert,1.15,Bakery & Sweets,2.3,10040
4608,2014-07-20,2,2,whole milk,1.8,Dairy,3.6,13489
2376,2014-06-15,38,2,soda,0.8,Beverages,1.6,5127
3282,2014-07-10,14,3,chocolate,11.5,Bakery & Sweets,34.5,8491
2349,2014-03-14,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,5024
2936,2014-03-07,44,1,newspapers,3.2,Specialty & Seasonal,3.2,7208
2311,2014-03-13,6,3,pot plants,3.5,Household & Hygiene,10.5,4885
1661,2014-07-21,123,3,mustard,5.2,Pantry Staples,15.600000000000001,2440
2652,2014-09-04,115,3,waffles,2.5,Bakery & Sweets,7.5,6152
2049,2014-04-02,4,1,other vegetables,0.8,Fresh Food,0.8,3916
4855,2014-06-16,74,3,whipped/sour cream,5.5,Dairy,16.5,14467
2715,2014-05-23,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,6393
4132,2014-03-02,71,3,shopping bags,5.12,Household & Hygiene,15.36,11652
1887,2014-02-03,2,2,whole milk,1.8,Dairy,3.6,3286
1832,2014-08-21,27,3,coffee,8.5,Beverages,25.5,3078
1176,2014-11-21,69,1,domestic eggs,1.25,Fresh Food,1.25,652
3382,2014-11-13,41,1,processed cheese,6.4,Dairy,6.4,8850
1444,2014-03-07,71,1,shopping bags,5.12,Household & Hygiene,5.12,1615
1702,2014-05-13,18,1,yogurt,2.2,Dairy,2.2,2568
3447,2014-06-30,38,2,soda,0.8,Beverages,1.6,9067
4759,2014-01-24,22,1,root vegetables,1.8,Fresh Food,1.8,14096
2536,2014-02-09,2,2,whole milk,1.8,Dairy,3.6,5715
3666,2014-04-12,18,2,yogurt,2.2,Dairy,4.4,9923
3767,2014-07-06,18,2,yogurt,2.2,Dairy,4.4,10321
3271,2014-02-25,4,1,other vegetables,0.8,Fresh Food,0.8,8461
3654,2014-06-17,58,1,ice cream,1.8,Frozen & Processed Food,1.8,9877
4871,2014-07-07,25,2,canned beer,1.1,Beverages,2.2,14529
1217,2014-12-03,40,2,grapes,9.4,Fresh Food,18.8,787
1616,2014-05-03,2,1,whole milk,1.8,Dairy,1.8,2254
1329,2014-02-22,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,1193
4603,2014-11-17,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,13474
4431,2014-05-10,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,12824
3913,2014-04-11,1,1,tropical fruit,7.8,Fresh Food,7.8,10860
2325,2014-11-06,14,1,chocolate,11.5,Bakery & Sweets,11.5,4935
4117,2014-08-03,2,2,whole milk,1.8,Dairy,3.6,11590
2174,2014-01-05,17,1,bottled water,0.5,Beverages,0.5,4377
4541,2014-04-03,2,1,whole milk,1.8,Dairy,1.8,13246
3670,2014-05-06,77,1,dish cleaner,2.5,Household & Hygiene,2.5,9942
3719,2014-10-26,18,2,yogurt,2.2,Dairy,4.4,10124
3499,2014-07-13,2,2,whole milk,1.8,Dairy,3.6,9282
1749,2014-12-09,66,3,onions,1.3,Fresh Food,3.9000000000000004,2743
1572,2014-05-17,70,3,margarine,3.5,Pantry Staples,10.5,2080
2271,2014-02-03,41,1,processed cheese,6.4,Dairy,6.4,4732
3834,2014-05-18,80,1,salty snack,0.5,Snacks,0.5,10567
1146,2014-05-23,38,2,soda,0.8,Beverages,1.6,538
4298,2014-03-22,70,3,margarine,3.5,Pantry Staples,10.5,12320
4164,2014-09-25,106,3,prosecco,20.1,Beverages,60.300000000000004,11781
3998,2014-01-08,81,3,Instant food products,0.6,Frozen & Processed Food,1.7999999999999998,11161
3786,2014-10-21,59,1,hard cheese,4.5,Dairy,4.5,10396
3285,2014-10-21,4,1,other vegetables,0.8,Fresh Food,0.8,8506
3159,2014-04-18,114,1,napkins,21.8,Household & Hygiene,21.8,8045
3820,2014-07-26,50,2,bottled beer,1.8,Beverages,3.6,10521
1808,2014-12-15,7,3,citrus fruit,1.5,Fresh Food,4.5,2986
4860,2014-02-22,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,14484
1928,2014-05-23,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,3455
1438,2014-01-19,18,1,yogurt,2.2,Dairy,2.2,1592
4290,2014-03-26,41,2,processed cheese,6.4,Dairy,12.8,12276
1818,2014-12-08,17,2,bottled water,0.5,Beverages,1.0,3025
1176,2014-08-04,35,1,sugar,1.2,Bakery & Sweets,1.2,650
4879,2014-09-19,50,3,bottled beer,1.8,Beverages,5.4,14563
1574,2014-06-17,66,3,onions,1.3,Fresh Food,3.9000000000000004,2094
1045,2014-04-10,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,163
1168,2014-10-31,37,3,herbs,6.5,Fresh Food,19.5,611
4648,2014-10-03,34,1,flour,2.1,Pantry Staples,2.1,13636
1931,2014-03-04,17,1,bottled water,0.5,Beverages,0.5,3471
2868,2014-03-04,73,1,oil,3.4,Pantry Staples,3.4,6971
3082,2014-07-22,69,1,domestic eggs,1.25,Fresh Food,1.25,7749
2935,2014-04-21,74,2,whipped/sour cream,5.5,Dairy,11.0,7206
2639,2014-06-08,101,2,canned fish,2.1,Frozen & Processed Food,4.2,6106
2789,2014-07-12,7,2,citrus fruit,1.5,Fresh Food,3.0,6681
4153,2014-02-14,64,1,UHT-milk,2.1,Dairy,2.1,11732
3761,2014-02-12,40,3,grapes,9.4,Fresh Food,28.200000000000003,10289
4444,2014-04-25,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,12881
2824,2014-09-05,95,2,frozen fish,5.8,Frozen & Processed Food,11.6,6814
1146,2014-07-12,71,1,shopping bags,5.12,Household & Hygiene,5.12,539
4796,2014-03-02,31,3,curd cheese,9.2,Dairy,27.599999999999998,14233
4586,2014-09-26,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,13411
1987,2014-10-29,18,3,yogurt,2.2,Dairy,6.6000000000000005,3669
4376,2014-12-07,38,1,soda,0.8,Beverages,0.8,12638
2511,2014-06-18,30,3,turkey,12.5,Fresh Food,37.5,5610
3364,2014-05-06,37,2,herbs,6.5,Fresh Food,13.0,8798
4471,2014-10-08,18,2,yogurt,2.2,Dairy,4.4,12983
2022,2014-02-23,18,2,yogurt,2.2,Dairy,4.4,3807
1097,2014-04-16,2,1,whole milk,1.8,Dairy,1.8,342
1510,2014-12-03,25,3,canned beer,1.1,Beverages,3.3000000000000003,1877
1521,2014-12-26,142,1,seasonal products,5.4,Specialty & Seasonal,5.4,1916
2601,2014-02-28,45,3,curd,9.8,Dairy,29.400000000000002,5969
1314,2014-09-05,58,1,ice cream,1.8,Frozen & Processed Food,1.8,1142
3657,2014-11-28,83,2,white bread,0.3,Bakery & Sweets,0.6,9888
4693,2014-06-08,22,1,root vegetables,1.8,Fresh Food,1.8,13835
3095,2014-07-22,162,1,specialty vegetables,6.5,Fresh Food,6.5,7807
1274,2014-04-25,60,1,cream cheese,6.3,Dairy,6.3,980
2164,2014-11-19,50,2,bottled beer,1.8,Beverages,3.6,4336
2447,2014-04-14,4,1,other vegetables,0.8,Fresh Food,0.8,5393
3778,2014-11-22,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,10360
4219,2014-09-21,76,2,sliced cheese,4.2,Dairy,8.4,12001
4382,2014-03-01,113,3,spices,1.2,Pantry Staples,3.5999999999999996,12655
2612,2014-07-30,38,1,soda,0.8,Beverages,0.8,6010
3899,2014-01-27,2,2,whole milk,1.8,Dairy,3.6,10803
4318,2014-08-09,124,1,specialty fat,4.5,Pantry Staples,4.5,12408
1305,2014-07-26,22,2,root vegetables,1.8,Fresh Food,3.6,1110
4991,2014-12-22,22,3,root vegetables,1.8,Fresh Food,5.4,14936
2998,2014-10-30,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,7445
3327,2014-07-16,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,8667
4115,2014-02-08,18,2,yogurt,2.2,Dairy,4.4,11581
1201,2014-11-24,27,3,coffee,8.5,Beverages,25.5,734
1595,2014-06-27,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,2165
2017,2014-11-12,115,2,waffles,2.5,Bakery & Sweets,5.0,3786
3142,2014-05-11,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,7995
4862,2014-10-12,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,14494
4245,2014-09-13,2,3,whole milk,1.8,Dairy,5.4,12106
2570,2014-06-19,22,3,root vegetables,1.8,Fresh Food,5.4,5848
2839,2014-06-29,32,1,red/blush wine,12.2,Beverages,12.2,6867
3626,2014-06-11,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9788
2119,2014-07-06,104,2,cat food,11.2,Pet Care,22.4,4174
3409,2014-09-08,20,1,brown bread,0.8,Bakery & Sweets,0.8,8942
1842,2014-05-30,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,3115
1568,2014-03-09,27,2,coffee,8.5,Beverages,17.0,2071
3050,2014-05-03,22,2,root vegetables,1.8,Fresh Food,3.6,7637
2577,2014-06-28,7,1,citrus fruit,1.5,Fresh Food,1.5,5870
1898,2014-11-11,35,2,sugar,1.2,Bakery & Sweets,2.4,3341
1946,2014-11-08,74,1,whipped/sour cream,5.5,Dairy,5.5,3535
4075,2014-12-02,20,1,brown bread,0.8,Bakery & Sweets,0.8,11416
2401,2014-06-25,11,1,butter,3.2,Dairy,3.2,5220
2014,2014-10-08,17,2,bottled water,0.5,Beverages,1.0,3777
2081,2014-05-18,2,1,whole milk,1.8,Dairy,1.8,4048
2838,2014-04-19,26,1,berries,10.8,Fresh Food,10.8,6864
4319,2014-09-29,11,2,butter,3.2,Dairy,6.4,12412
2122,2014-09-16,69,1,domestic eggs,1.25,Fresh Food,1.25,4188
3099,2014-09-20,38,3,soda,0.8,Beverages,2.4000000000000004,7820
2077,2014-04-28,59,2,hard cheese,4.5,Dairy,9.0,4034
4881,2014-12-30,11,2,butter,3.2,Dairy,6.4,14567
1373,2014-04-28,38,2,soda,0.8,Beverages,1.6,1354
2514,2014-06-24,7,3,citrus fruit,1.5,Fresh Food,4.5,5628
4772,2014-12-19,38,1,soda,0.8,Beverages,0.8,14140
4592,2014-06-20,44,2,newspapers,3.2,Specialty & Seasonal,6.4,13428
1468,2014-04-12,80,2,salty snack,0.5,Snacks,1.0,1703
3879,2014-10-14,40,2,grapes,9.4,Fresh Food,18.8,10739
3805,2014-07-20,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,10463
1392,2014-08-15,11,3,butter,3.2,Dairy,9.600000000000001,1429
4961,2014-11-02,65,3,candy,3.6,Bakery & Sweets,10.8,14843
4541,2014-10-07,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,13248
4206,2014-04-07,69,1,domestic eggs,1.25,Fresh Food,1.25,11944
2187,2014-08-22,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,4426
1087,2014-07-25,2,1,whole milk,1.8,Dairy,1.8,311
3251,2014-11-05,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,8385
3582,2014-04-08,2,1,whole milk,1.8,Dairy,1.8,9607
3924,2014-01-12,24,1,pastry,3.1,Bakery & Sweets,3.1,10911
3193,2014-05-29,18,3,yogurt,2.2,Dairy,6.6000000000000005,8174
1371,2014-08-17,28,2,misc. beverages,1.2,Beverages,2.4,1348
3111,2014-02-19,17,2,bottled water,0.5,Beverages,1.0,7864
1585,2014-04-20,2,1,whole milk,1.8,Dairy,1.8,2134
4817,2014-06-13,11,1,butter,3.2,Dairy,3.2,14311
4207,2014-10-21,65,1,candy,3.6,Bakery & Sweets,3.6,11949
1158,2014-02-19,17,1,bottled water,0.5,Beverages,0.5,578
4637,2014-04-07,114,1,napkins,21.8,Household & Hygiene,21.8,13592
1231,2014-11-23,38,1,soda,0.8,Beverages,0.8,833
2217,2014-04-24,45,3,curd,9.8,Dairy,29.400000000000002,4528
4933,2014-08-01,22,2,root vegetables,1.8,Fresh Food,3.6,14728
3153,2014-10-26,20,2,brown bread,0.8,Bakery & Sweets,1.6,8026
3827,2014-02-28,17,3,bottled water,0.5,Beverages,1.5,10535
1427,2014-06-26,11,3,butter,3.2,Dairy,9.600000000000001,1556
1151,2014-12-12,128,2,soft cheese,7.2,Dairy,14.4,557
3206,2014-11-05,125,2,instant coffee,4.9,Frozen & Processed Food,9.8,8222
1979,2014-04-12,20,1,brown bread,0.8,Bakery & Sweets,0.8,3641
2346,2014-12-23,12,2,fruit/vegetable juice,2.1,Beverages,4.2,5012
1443,2014-01-13,51,1,dessert,1.15,Bakery & Sweets,1.15,1611
4791,2014-02-27,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,14219
3321,2014-03-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,8640
4335,2014-07-17,70,1,margarine,3.5,Pantry Staples,3.5,12477
1517,2014-09-03,80,1,salty snack,0.5,Snacks,0.5,1904
4140,2014-01-02,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,11689
3140,2014-12-15,71,2,shopping bags,5.12,Household & Hygiene,10.24,7982
4245,2014-11-21,1,3,tropical fruit,7.8,Fresh Food,23.4,12107
3481,2014-05-30,4,1,other vegetables,0.8,Fresh Food,0.8,9199
3107,2014-04-23,25,1,canned beer,1.1,Beverages,1.1,7852
3015,2014-08-07,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,7505
4248,2014-10-09,70,3,margarine,3.5,Pantry Staples,10.5,12113
4510,2014-12-04,11,3,butter,3.2,Dairy,9.600000000000001,13127
3306,2014-06-05,2,1,whole milk,1.8,Dairy,1.8,8581
1601,2014-08-09,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,2187
2787,2014-04-28,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,6669
3931,2014-07-19,24,3,pastry,3.1,Bakery & Sweets,9.3,10935
1590,2014-06-21,3,2,pip fruit,3.0,Fresh Food,6.0,2151
3188,2014-10-16,118,3,chocolate marshmallow,4.13,Bakery & Sweets,12.39,8158
4021,2014-09-09,4,1,other vegetables,0.8,Fresh Food,0.8,11249
3785,2014-07-16,69,2,domestic eggs,1.25,Fresh Food,2.5,10393
1682,2014-09-10,26,2,berries,10.8,Fresh Food,21.6,2501
1480,2014-05-25,40,1,grapes,9.4,Fresh Food,9.4,1753
4165,2014-10-06,145,3,syrup,4.3,Beverages,12.899999999999999,11786
4786,2014-05-04,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,14196
4748,2014-04-19,2,3,whole milk,1.8,Dairy,5.4,14057
4342,2014-09-01,2,1,whole milk,1.8,Dairy,1.8,12516
2483,2014-02-21,25,3,canned beer,1.1,Beverages,3.3000000000000003,5519
4243,2014-03-30,70,2,margarine,3.5,Pantry Staples,7.0,12095
3075,2014-04-12,22,3,root vegetables,1.8,Fresh Food,5.4,7725
1983,2014-06-26,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3660
4567,2014-03-16,4,2,other vegetables,0.8,Fresh Food,1.6,13337
3459,2014-06-21,2,2,whole milk,1.8,Dairy,3.6,9107
2369,2014-07-23,42,3,fish,10.2,Fresh Food,30.599999999999998,5101
1998,2014-10-13,23,2,pork,7.2,Fresh Food,14.4,3716
4685,2014-01-20,3,1,pip fruit,3.0,Fresh Food,3.0,13798
2036,2014-07-20,38,2,soda,0.8,Beverages,1.6,3856
1094,2014-08-26,4,1,other vegetables,0.8,Fresh Food,0.8,333
3953,2014-05-19,22,2,root vegetables,1.8,Fresh Food,3.6,11007
2303,2014-01-31,40,1,grapes,9.4,Fresh Food,9.4,4858
2930,2014-04-25,4,1,other vegetables,0.8,Fresh Food,0.8,7191
2187,2014-12-26,69,3,domestic eggs,1.25,Fresh Food,3.75,4427
3595,2014-01-17,45,2,curd,9.8,Dairy,19.6,9674
3956,2014-12-19,22,2,root vegetables,1.8,Fresh Food,3.6,11019
1595,2014-01-26,18,2,yogurt,2.2,Dairy,4.4,2164
2597,2014-10-25,22,1,root vegetables,1.8,Fresh Food,1.8,5953
1717,2014-04-06,3,3,pip fruit,3.0,Fresh Food,9.0,2613
3544,2014-03-12,158,2,flower (seeds),6.8,Household & Hygiene,13.6,9459
2226,2014-09-06,2,3,whole milk,1.8,Dairy,5.4,4557
3696,2014-11-02,43,3,sparkling wine,12.5,Beverages,37.5,10050
4804,2014-08-10,4,1,other vegetables,0.8,Fresh Food,0.8,14263
1333,2014-10-10,12,2,fruit/vegetable juice,2.1,Beverages,4.2,1212
4892,2014-12-27,37,3,herbs,6.5,Fresh Food,19.5,14599
2109,2014-06-22,17,2,bottled water,0.5,Beverages,1.0,4146
1737,2014-09-04,34,2,flour,2.1,Pantry Staples,4.2,2692
1778,2014-11-27,17,2,bottled water,0.5,Beverages,1.0,2863
2921,2014-11-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,7158
1129,2014-01-25,78,1,baking powder,1.8,Pantry Staples,1.8,469
4739,2014-02-04,18,1,yogurt,2.2,Dairy,2.2,14012
4024,2014-10-15,11,3,butter,3.2,Dairy,9.600000000000001,11256
4140,2014-02-20,2,2,whole milk,1.8,Dairy,3.6,11691
2201,2014-05-30,58,2,ice cream,1.8,Frozen & Processed Food,3.6,4474
1815,2014-10-24,4,1,other vegetables,0.8,Fresh Food,0.8,3011
3659,2014-04-13,71,3,shopping bags,5.12,Household & Hygiene,15.36,9894
1569,2014-05-20,26,3,berries,10.8,Fresh Food,32.400000000000006,2074
3708,2014-10-27,3,1,pip fruit,3.0,Fresh Food,3.0,10085
2394,2014-10-18,93,3,nuts/prunes,6.2,Fresh Food,18.6,5191
2366,2014-10-07,100,3,chewing gum,0.5,Specialty & Seasonal,1.5,5095
3603,2014-11-04,20,1,brown bread,0.8,Bakery & Sweets,0.8,9709
1049,2014-01-07,70,1,margarine,3.5,Pantry Staples,3.5,172
4086,2014-10-17,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,11463
3577,2014-02-07,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,9588
3487,2014-02-09,17,1,bottled water,0.5,Beverages,0.5,9231
1399,2014-09-23,159,1,rice,11.1,Pantry Staples,11.1,1452
4561,2014-01-27,26,2,berries,10.8,Fresh Food,21.6,13313
3571,2014-10-31,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9565
1830,2014-06-07,17,3,bottled water,0.5,Beverages,1.5,3073
1426,2014-11-18,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,1551
2851,2014-04-11,50,1,bottled beer,1.8,Beverages,1.8,6907
2709,2014-04-02,17,2,bottled water,0.5,Beverages,1.0,6373
1741,2014-10-08,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,2712
1888,2014-05-09,2,1,whole milk,1.8,Dairy,1.8,3293
3500,2014-11-20,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9288
1136,2014-06-04,12,2,fruit/vegetable juice,2.1,Beverages,4.2,494
4297,2014-10-03,18,1,yogurt,2.2,Dairy,2.2,12317
2464,2014-10-21,24,1,pastry,3.1,Bakery & Sweets,3.1,5455
3711,2014-05-20,69,1,domestic eggs,1.25,Fresh Food,1.25,10095
2508,2014-09-21,17,3,bottled water,0.5,Beverages,1.5,5598
2901,2014-07-10,4,1,other vegetables,0.8,Fresh Food,0.8,7081
1142,2014-12-10,38,1,soda,0.8,Beverages,0.8,518
1564,2014-11-15,3,3,pip fruit,3.0,Fresh Food,9.0,2048
4791,2014-02-04,12,1,fruit/vegetable juice,2.1,Beverages,2.1,14218
1150,2014-08-29,26,1,berries,10.8,Fresh Food,10.8,553
1499,2014-05-11,76,2,sliced cheese,4.2,Dairy,8.4,1832
3278,2014-03-13,27,1,coffee,8.5,Beverages,8.5,8479
1038,2014-01-28,114,3,napkins,21.8,Household & Hygiene,65.4,139
3225,2014-07-23,38,2,soda,0.8,Beverages,1.6,8293
1728,2014-06-22,117,1,rum,5.2,Beverages,5.2,2652
3361,2014-12-24,26,3,berries,10.8,Fresh Food,32.400000000000006,8786
1349,2014-12-13,104,1,cat food,11.2,Pet Care,11.2,1267
3315,2014-09-25,25,2,canned beer,1.1,Beverages,2.2,8623
1897,2014-07-15,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,3338
2883,2014-05-09,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,7031
4341,2014-02-12,118,3,chocolate marshmallow,4.13,Bakery & Sweets,12.39,12511
4933,2014-04-21,11,3,butter,3.2,Dairy,9.600000000000001,14725
4926,2014-11-20,80,1,salty snack,0.5,Snacks,0.5,14703
4256,2014-02-03,1,3,tropical fruit,7.8,Fresh Food,23.4,12138
1450,2014-05-20,25,3,canned beer,1.1,Beverages,3.3000000000000003,1635
4369,2014-08-05,32,1,red/blush wine,12.2,Beverages,12.2,12607
3266,2014-12-14,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,8444
2287,2014-05-04,64,3,UHT-milk,2.1,Dairy,6.300000000000001,4790
4444,2014-07-09,25,3,canned beer,1.1,Beverages,3.3000000000000003,12882
1860,2014-07-26,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,3184
2854,2014-06-19,71,1,shopping bags,5.12,Household & Hygiene,5.12,6919
1929,2014-04-14,18,1,yogurt,2.2,Dairy,2.2,3460
3105,2014-04-12,74,2,whipped/sour cream,5.5,Dairy,11.0,7846
1628,2014-10-25,2,3,whole milk,1.8,Dairy,5.4,2309
4077,2014-01-31,2,1,whole milk,1.8,Dairy,1.8,11423
3864,2014-03-26,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,10686
2024,2014-05-17,25,1,canned beer,1.1,Beverages,1.1,3816
4635,2014-10-17,70,2,margarine,3.5,Pantry Staples,7.0,13586
2996,2014-04-29,16,3,butter milk,6.1,Dairy,18.299999999999997,7434
4823,2014-04-06,77,2,dish cleaner,2.5,Household & Hygiene,5.0,14342
2253,2014-12-16,16,2,butter milk,6.1,Dairy,12.2,4668
4527,2014-01-02,45,2,curd,9.8,Dairy,19.6,13193
4692,2014-08-29,22,1,root vegetables,1.8,Fresh Food,1.8,13831
5000,2014-03-09,66,3,onions,1.3,Fresh Food,3.9000000000000004,14961
1736,2014-03-11,38,1,soda,0.8,Beverages,0.8,2686
2702,2014-11-12,20,1,brown bread,0.8,Bakery & Sweets,0.8,6343
2065,2014-01-28,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,3977
1361,2014-09-03,80,3,salty snack,0.5,Snacks,1.5,1309
4721,2014-01-26,1,3,tropical fruit,7.8,Fresh Food,23.4,13951
3529,2014-01-23,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9403
1052,2014-12-05,21,1,hamburger meat,12.3,Fresh Food,12.3,194
2178,2014-01-26,72,3,salt,0.7,Pantry Staples,2.0999999999999996,4394
4883,2014-12-26,2,3,whole milk,1.8,Dairy,5.4,14572
1899,2014-02-07,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,3342
4679,2014-02-02,71,2,shopping bags,5.12,Household & Hygiene,10.24,13768
